0;0;0;0;land;false;unknown;0
1;186;153;216;land;false;hills;1
2;99;241;233;land;false;hills;1
3;228;212;95;land;false;marsh;1
4;209;216;185;land;false;hills;1
5;236;186;243;land;false;hills;1
6;148;232;145;land;false;hills;1
7;212;68;235;land;false;hills;1
8;239;236;166;land;false;hills;1
9;122;247;232;land;false;hills;1
10;253;186;63;land;false;hills;1
11;190;163;172;land;false;hills;1
12;56;250;213;land;false;hills;1
13;168;187;197;land;false;hills;1
14;236;191;189;land;false;hills;1
15;224;112;175;land;false;hills;1
16;127;233;141;land;false;hills;1
17;161;176;229;land;false;hills;1
18;245;167;159;land;false;hills;1
19;151;224;184;land;false;forest;1
20;131;220;178;land;false;marsh;1
21;91;209;231;land;false;hills;1
22;232;101;195;land;false;hills;1
23;219;129;178;land;false;hills;1
24;173;239;91;land;false;urban;1
25;231;189;155;land;false;hills;1
26;220;245;67;land;false;hills;1
27;220;172;160;land;false;hills;1
28;197;171;224;land;false;hills;1
29;176;219;229;land;false;hills;1
30;203;183;238;land;false;hills;1
31;210;225;198;land;false;hills;1
32;246;180;136;land;false;hills;1
33;127;247;197;land;false;marsh;1
34;246;63;210;land;false;hills;1
35;168;175;217;land;false;hills;1
36;216;114;178;land;false;hills;1
37;159;200;210;land;false;hills;1
38;212;213;242;land;false;hills;1
39;232;155;228;land;false;hills;1
40;150;148;248;land;false;urban;1
41;118;174;237;land;false;marsh;1
42;139;197;220;land;false;urban;1
43;235;185;88;land;false;hills;1
44;166;226;153;land;false;hills;1
45;188;227;111;land;false;plains;1
46;199;87;254;land;false;urban;1
47;190;141;208;land;false;hills;1
48;197;149;216;land;false;hills;1
49;164;235;111;land;false;hills;1
50;172;183;177;land;false;hills;1
51;249;171;215;land;false;hills;1
52;119;225;200;land;false;mountain;1
53;182;202;212;land;false;hills;1
54;108;221;235;land;false;hills;1
55;194;200;207;land;false;hills;1
56;244;105;155;land;false;hills;1
57;156;207;238;land;false;urban;1
58;246;218;126;land;false;hills;1
59;246;150;207;land;false;hills;1
60;89;193;253;land;false;urban;1
61;241;214;124;land;false;hills;1
62;221;65;216;land;false;hills;1
63;103;243;217;land;false;mountain;1
64;244;143;195;land;false;urban;1
65;189;120;221;land;false;hills;1
66;164;246;143;land;false;urban;1
67;212;155;217;land;false;marsh;1
68;227;69;213;land;false;marsh;1
69;187;209;237;land;false;marsh;1
70;145;201;222;land;false;hills;1
71;179;150;206;land;false;hills;1
72;152;254;126;land;false;hills;1
73;221;248;213;land;false;mountain;1
74;151;226;207;land;false;hills;1
75;245;164;179;land;true;hills;1
76;250;111;178;land;false;hills;1
77;169;244;213;land;true;urban;1
78;191;169;209;land;true;hills;1
79;120;204;250;land;false;hills;1
80;182;212;184;land;false;jungle;1
81;159;242;195;land;false;hills;1
82;246;214;120;land;false;hills;1
83;33;239;230;land;false;hills;1
84;248;191;242;land;false;hills;1
85;182;214;214;land;false;hills;1
86;164;104;254;land;false;urban;1
87;105;195;231;land;false;marsh;1
88;128;241;139;land;false;hills;1
89;149;190;214;land;false;hills;1
90;132;250;203;land;false;hills;1
91;219;252;218;land;false;desert;1
92;215;157;239;land;true;hills;1
93;221;74;236;land;false;hills;1
94;93;213;212;land;false;hills;1
95;207;158;187;land;true;urban;1
96;253;158;233;land;false;urban;1
97;191;253;139;land;false;marsh;1
98;238;243;135;land;false;hills;1
99;172;118;248;land;false;hills;1
100;214;198;90;land;false;hills;1
101;254;197;159;land;false;urban;1
102;230;142;248;land;false;mountain;1
103;192;166;148;land;false;hills;1
104;248;97;240;land;false;urban;1
105;198;213;197;land;false;hills;1
106;177;206;148;land;false;hills;1
107;164;241;147;land;false;marsh;1
108;250;131;120;land;false;mountain;1
109;119;252;199;land;false;hills;1
110;223;85;232;land;false;hills;1
111;221;170;134;land;false;marsh;1
112;253;105;224;land;true;urban;1
113;95;206;246;land;false;hills;1
114;208;246;144;land;false;mountain;1
115;222;148;191;land;false;mountain;1
116;241;214;55;land;true;marsh;1
117;237;111;219;land;false;hills;1
118;214;251;148;land;false;hills;1
119;135;213;247;land;false;mountain;1
120;243;254;58;land;false;hills;1
121;210;126;253;land;false;hills;1
122;119;190;227;land;false;hills;1
123;104;154;244;land;false;hills;1
124;77;250;241;land;false;hills;1
125;227;102;194;land;false;hills;1
126;242;211;57;land;false;hills;1
127;250;220;176;land;false;hills;1
128;128;188;192;land;false;hills;1
129;207;115;201;land;true;forest;1
130;250;167;165;land;false;hills;1
131;210;132;193;land;false;marsh;1
132;162;163;192;land;false;hills;1
133;98;207;214;land;false;hills;1
134;175;84;249;land;false;hills;1
135;242;201;181;land;false;hills;1
136;160;224;155;land;false;hills;1
137;237;151;131;land;false;hills;1
138;160;164;227;land;false;hills;1
139;221;153;127;land;false;hills;1
140;201;187;237;land;false;urban;1
141;114;210;199;land;false;mountain;1
142;173;226;159;land;false;urban;1
143;230;221;139;land;false;hills;1
144;151;150;244;land;false;urban;1
145;191;150;184;land;false;urban;1
146;225;87;228;land;false;mountain;1
147;147;249;142;land;false;mountain;1
148;227;165;206;land;false;hills;1
149;192;152;231;land;false;hills;1
150;233;154;129;land;false;hills;1
151;190;204;246;land;false;marsh;1
152;105;233;167;land;false;hills;1
153;237;43;247;land;false;hills;1
154;215;205;229;land;false;hills;1
155;239;175;111;land;false;hills;1
156;220;148;199;land;false;marsh;1
157;244;206;118;land;false;hills;1
158;13;243;252;land;false;urban;1
159;249;217;223;land;false;marsh;1
160;176;247;207;land;false;marsh;1
161;189;135;184;land;true;marsh;1
162;81;211;250;land;false;hills;1
163;105;225;251;land;false;hills;1
164;243;238;62;land;false;hills;1
165;195;204;116;land;false;hills;1
166;174;203;213;land;false;hills;1
167;186;124;238;land;false;mountain;1
168;199;155;243;land;false;mountain;1
169;195;223;241;land;false;hills;1
170;202;227;75;land;false;urban;1
171;194;151;195;land;true;hills;1
172;139;254;112;land;false;hills;1
173;230;242;75;land;false;marsh;1
174;82;236;226;land;false;urban;1
175;177;130;229;land;false;hills;1
176;234;78;253;land;false;hills;1
177;70;242;253;land;false;hills;1
178;168;241;131;land;false;hills;1
179;205;131;203;land;false;hills;1
180;205;220;123;land;false;hills;1
181;105;187;228;land;false;hills;1
182;242;165;98;land;false;mountain;1
183;248;184;205;land;false;hills;1
184;242;147;136;land;false;hills;1
185;217;215;139;land;false;marsh;1
186;194;225;150;land;false;marsh;1
187;179;238;157;land;false;hills;1
188;91;240;174;land;false;urban;1
189;244;238;117;land;false;hills;1
190;170;170;235;land;false;hills;1
191;213;69;220;land;false;urban;1
192;239;235;231;land;false;hills;1
193;213;252;207;land;false;mountain;1
194;219;131;216;land;false;hills;1
195;55;227;231;land;false;hills;1
196;243;175;196;land;false;hills;1
197;179;88;235;land;false;hills;1
198;183;241;107;land;false;urban;1
199;113;235;154;land;false;hills;1
200;207;196;102;land;false;hills;1
201;143;252;155;land;false;hills;1
202;243;120;219;land;false;hills;1
203;203;205;198;land;false;forest;1
204;98;248;220;land;false;hills;1
205;79;238;220;land;false;hills;1
206;188;150;249;land;false;hills;1
207;232;247;145;land;false;marsh;1
208;195;216;248;land;false;hills;1
209;68;253;232;land;false;hills;1
210;219;169;218;land;false;urban;1
211;190;211;211;land;false;hills;1
212;214;245;144;land;false;hills;1
213;222;93;195;land;false;hills;1
214;220;241;151;land;true;hills;1
215;171;243;132;land;false;hills;1
216;128;137;253;land;false;hills;1
217;127;252;183;land;false;forest;1
218;167;203;218;land;false;hills;1
219;223;225;152;land;false;hills;1
220;177;232;243;land;false;hills;1
221;216;200;118;land;false;hills;1
222;254;168;216;land;false;marsh;1
223;155;221;191;land;false;hills;1
224;129;231;175;land;false;mountain;1
225;207;139;197;land;false;hills;1
226;206;156;223;land;false;hills;1
227;167;189;155;land;false;hills;1
228;182;235;191;land;false;hills;1
229;120;184;218;land;false;hills;1
230;242;247;245;land;false;marsh;1
231;226;224;181;land;false;mountain;1
232;115;179;239;land;false;urban;1
233;209;189;128;land;false;hills;1
234;150;195;244;land;false;plains;1
235;145;241;197;land;false;marsh;1
236;180;114;224;land;false;hills;1
237;173;116;235;land;false;hills;1
238;158;233;212;land;false;hills;1
239;202;234;141;land;false;hills;1
240;187;244;248;land;false;marsh;1
241;109;228;218;land;false;hills;1
242;194;158;249;land;false;urban;1
243;119;144;241;land;true;hills;1
244;222;155;171;land;false;urban;1
245;210;252;99;land;false;mountain;1
246;146;192;203;land;false;mountain;1
247;182;151;177;land;false;hills;1
248;232;182;102;land;false;hills;1
249;96;241;190;land;false;hills;1
250;244;208;191;land;false;marsh;1
251;174;171;164;land;false;plains;1
252;170;239;108;land;false;mountain;1
253;237;187;110;land;false;hills;1
254;130;138;246;land;false;hills;1
255;188;150;180;land;false;plains;1
256;211;106;213;land;false;hills;1
257;146;218;193;land;false;mountain;1
258;152;158;228;land;false;desert;1
259;242;229;175;land;true;forest;1
260;180;200;227;land;false;hills;1
261;126;133;250;land;false;hills;1
262;195;146;218;land;false;hills;1
263;28;247;236;land;false;hills;1
264;133;205;219;land;false;hills;1
265;110;245;170;land;false;hills;1
266;176;247;244;land;false;hills;1
267;251;253;145;land;false;hills;1
268;44;210;249;land;false;mountain;1
269;126;254;168;land;false;hills;1
270;117;226;243;land;false;hills;1
271;206;249;107;land;false;urban;1
272;240;244;156;land;false;hills;1
273;228;253;66;land;false;hills;1
274;145;134;242;land;false;urban;1
275;233;182;147;land;false;hills;1
276;237;217;211;land;false;mountain;1
277;223;220;128;land;false;hills;1
278;192;240;238;land;false;hills;1
279;156;238;173;land;false;hills;1
280;227;161;183;land;false;hills;1
281;234;252;94;land;false;hills;1
282;128;247;181;land;false;urban;1
283;133;167;240;land;false;marsh;1
284;241;79;241;land;false;hills;1
285;139;247;206;land;false;hills;1
286;221;96;245;land;false;hills;1
287;252;190;207;land;false;hills;1
288;166;241;135;land;true;hills;1
289;251;236;75;land;false;hills;1
290;107;210;252;land;false;urban;1
291;205;121;233;land;false;hills;1
292;222;237;173;land;false;hills;1
293;254;142;254;land;true;urban;1
294;233;243;185;land;false;hills;1
295;205;194;102;land;false;mountain;1
296;222;234;159;land;false;hills;1
297;131;244;252;land;false;hills;1
298;191;179;139;land;false;mountain;1
299;166;154;220;land;false;hills;1
300;253;94;193;land;false;hills;1
301;191;182;200;land;false;urban;1
302;236;220;240;land;true;urban;1
303;229;220;227;land;false;urban;1
304;207;212;210;land;false;hills;1
305;76;252;174;land;false;mountain;1
306;170;147;231;land;false;marsh;1
307;206;245;171;land;true;hills;1
308;232;161;135;land;false;hills;1
309;178;120;243;land;false;marsh;1
310;213;125;184;land;false;hills;1
311;79;196;237;land;false;hills;1
312;112;216;186;land;false;hills;1
313;214;180;123;land;false;desert;1
314;186;248;233;land;false;marsh;1
315;216;235;90;land;false;plains;1
316;242;248;67;land;false;hills;1
317;129;238;142;land;false;marsh;1
318;194;188;181;land;false;marsh;1
319;190;177;229;land;false;hills;1
320;185;169;197;land;false;hills;1
321;212;210;218;land;false;hills;1
322;167;232;107;land;true;hills;1
323;44;215;249;land;false;urban;1
324;220;125;224;land;false;urban;1
325;251;131;197;land;false;hills;1
326;65;234;239;land;false;hills;1
327;248;152;114;land;false;urban;1
328;145;189;244;land;false;hills;1
329;87;206;218;land;false;hills;1
330;225;125;223;land;false;hills;1
331;211;209;214;land;false;marsh;1
332;237;190;79;land;false;hills;1
333;161;253;200;land;false;hills;1
334;181;178;231;land;false;hills;1
335;247;254;230;land;false;urban;1
336;141;205;221;land;false;marsh;1
337;169;185;239;land;false;hills;1
338;246;82;252;land;false;hills;1
339;252;242;26;land;false;mountain;1
340;158;232;162;land;false;hills;1
341;56;253;233;land;false;plains;1
342;191;189;193;land;false;hills;1
343;180;209;120;land;false;urban;1
344;225;184;230;land;false;hills;1
345;134;232;140;land;true;urban;1
346;201;219;253;land;false;hills;1
347;183;252;107;land;false;urban;1
348;240;239;146;land;false;hills;1
349;238;113;232;land;false;hills;1
350;178;244;134;land;false;hills;1
351;221;163;154;land;false;urban;1
352;183;164;202;land;false;hills;1
353;152;195;228;land;false;plains;1
354;97;236;253;land;false;hills;1
355;199;105;219;land;false;hills;1
356;176;221;117;land;false;hills;1
357;238;184;113;land;false;hills;1
358;239;84;196;land;false;urban;1
359;147;200;206;land;false;hills;1
360;175;152;236;land;false;hills;1
361;223;164;199;land;false;hills;1
362;248;165;202;land;false;urban;1
363;211;156;172;land;false;hills;1
364;96;248;199;land;false;mountain;1
365;149;215;192;land;false;hills;1
